gk,peng,poverty_to_expense_ratio,Cluster,daerah,jenis
90163.0,652235.0,0.13823698513572563,4,PERKOTAAN,NONMAKANAN
90744.0,721815.0,0.12571642318322562,4,PERKOTAAN,NONMAKANAN
91842.0,721815.0,0.12723758857879097,4,PERKOTAAN,NONMAKANAN
62382.0,345524.0,0.1805431750037624,3,PERDESAAN,NONMAKANAN
67739.0,345524.0,0.19604716314930368,3,PERDESAAN,NONMAKANAN
68026.0,382112.0,0.17802633782765262,3,PERDESAAN,NONMAKANAN
71248.0,382112.0,0.18645842056779163,3,PERDESAAN,NONMAKANAN
69990.0,443862.0,0.157684145072117,2,PERDESAANPERKOTAAN,NONMAKANAN
75898.0,443862.0,0.17099458840810883,2,PERDESAANPERKOTAAN,NONMAKANAN
76729.0,512251.99999999994,0.14978760453839127,2,PERDESAANPERKOTAAN,NONMAKANAN
79013.0,512251.99999999994,0.15424634750083943,2,PERDESAANPERKOTAAN,NONMAKANAN
94284.0,754733.0,0.12492364849556069,4,PERKOTAAN,NONMAKANAN
100880.00000000001,754733.0,0.13366316299936534,4,PERKOTAAN,NONMAKANAN
101982.0,744283.0,0.13702046130302586,4,PERKOTAAN,NONMAKANAN
109035.0,744283.0,0.14649669547739233,4,PERKOTAAN,NONMAKANAN
73510.0,411783.0,0.1785163544876792,3,PERDESAAN,NONMAKANAN
77510.0,411783.0,0.18823020862930231,3,PERDESAAN,NONMAKANAN
78865.0,393163.0,0.2005911034354708,3,PERDESAAN,NONMAKANAN
83714.0,393163.0,0.21292441048623598,3,PERDESAAN,NONMAKANAN
81641.0,546074.0,0.14950537839193956,2,PERDESAANPERKOTAAN,NONMAKANAN
86578.0,546074.0,0.15854627761072676,2,PERDESAANPERKOTAAN,NONMAKANAN
87933.0,531059.0,0.1655804722262498,2,PERDESAANPERKOTAAN,NONMAKANAN
92645.0,531059.0,0.1744533093309783,2,PERDESAANPERKOTAAN,NONMAKANAN
112976.0,789518.0000000001,0.1430949009395606,4,PERKOTAAN,NONMAKANAN
116823.0,789518.0000000001,0.14796749409133167,4,PERKOTAAN,NONMAKANAN
118643.0,799979.0,0.14830764307563074,4,PERKOTAAN,NONMAKANAN
126476.00000000003,799979.0,0.15809915010269018,4,PERKOTAAN,NONMAKANAN
85263.0,433015.0,0.19690541898086672,3,PERDESAAN,NONMAKANAN
88060.0,433015.0,0.20336477951110238,3,PERDESAAN,NONMAKANAN
89413.0,449414.0,0.19895463870729438,3,PERDESAAN,NONMAKANAN
94558.0,449414.0,0.2104028801950985,3,PERDESAAN,NONMAKANAN
95189.0,560769.0,0.169747257783508,2,PERDESAANPERKOTAAN,NONMAKANAN
98446.0,560769.0,0.17555535345213447,2,PERDESAANPERKOTAAN,NONMAKANAN
100011.00000000001,576546.0,0.17346577723199882,2,PERDESAANPERKOTAAN,NONMAKANAN
106200.0,576546.0,0.18420039337711128,2,PERDESAANPERKOTAAN,NONMAKANAN
191995.0,400853.0,0.4789661047815533,1,PERKOTAAN,MAKANAN
201515.0,400853.0,0.5027154592830788,1,PERKOTAAN,MAKANAN
209232.0,458798.0,0.4560438362852497,1,PERKOTAAN,MAKANAN
211756.0,458798.0,0.4615451680260158,1,PERKOTAAN,MAKANAN
207980.0,287010.0,0.7246437406362147,5,PERDESAAN,MAKANAN
216687.0,287010.0,0.7549806626946797,5,PERDESAAN,MAKANAN
224958.0,337137.0,0.6672598973117754,5,PERDESAAN,MAKANAN
226546.0,337137.0,0.6719701486339381,5,PERDESAAN,MAKANAN
202433.0,326512.00000000006,0.6199864017248983,0,PERDESAANPERKOTAAN,MAKANAN
211422.0,326512.00000000006,0.647516783456657,0,PERDESAANPERKOTAAN,MAKANAN
219469.0,380934.0,0.576133923461807,0,PERDESAANPERKOTAAN,MAKANAN
221772.0,380934.0,0.5821795901652255,0,PERDESAANPERKOTAAN,MAKANAN
221124.0,525875.0,0.42048775849774184,1,PERKOTAAN,MAKANAN
233999.0,525875.0,0.4449707630140242,1,PERKOTAAN,MAKANAN
237890.0,501436.0,0.4744174730174937,1,PERKOTAAN,MAKANAN
246148.0,501436.0,0.49088617490567094,1,PERKOTAAN,MAKANAN
233542.0,394003.0,0.592741679631881,5,PERDESAAN,MAKANAN
242180.0,394003.0,0.6146653705682444,5,PERDESAAN,MAKANAN
249937.0,374990.0,0.6665164404384117,5,PERDESAAN,MAKANAN
255886.0,374990.0,0.6823808634896931,5,PERDESAAN,MAKANAN
229465.00000000003,441998.0,0.5191539328232254,0,PERDESAANPERKOTAAN,MAKANAN
239329.0,441998.0,0.5414707758858638,0,PERDESAANPERKOTAAN,MAKANAN
245508.0,423925.0,0.5791307424662381,0,PERDESAANPERKOTAAN,MAKANAN
252117.0,423925.0,0.5947207642861355,0,PERDESAANPERKOTAAN,MAKANAN
255870.0,519467.99999999994,0.49256162073505966,1,PERKOTAAN,MAKANAN
261635.0,519467.99999999994,0.5036595131942679,1,PERKOTAAN,MAKANAN
279230.0,532421.9999999999,0.5244524080522593,1,PERKOTAAN,MAKANAN
281726.0,532421.9999999999,0.5291404186904373,1,PERKOTAAN,MAKANAN
259698.0,404408.0,0.64216830527586,5,PERDESAAN,MAKANAN
279108.0,404408.0,0.6901643884393979,5,PERDESAAN,MAKANAN
292558.0,434893.0,0.6727125982712989,5,PERDESAAN,MAKANAN
298431.0,434893.0,0.6862170694860575,5,PERDESAAN,MAKANAN
258158.0,452958.0,0.569938051651588,0,PERDESAANPERKOTAAN,MAKANAN
272431.0,452958.0,0.601448699437917,0,PERDESAANPERKOTAAN,MAKANAN
287272.0,476068.99999999994,0.60342513375162,0,PERDESAANPERKOTAAN,MAKANAN
291402.0,476068.99999999994,0.6121003467984683,0,PERDESAANPERKOTAAN,MAKANAN
292463.0,593594.0,0.4926987132619265,1,PERKOTAAN,MAKANAN
298372.0,593594.0,0.5026533287061526,1,PERKOTAAN,MAKANAN
307264.0,576110.0,0.533342590824669,1,PERKOTAAN,MAKANAN
321061.0,576110.0,0.5572911423165715,1,PERKOTAAN,MAKANAN
310257.0,480019.99999999994,0.6463418190908712,5,PERDESAAN,MAKANAN
315316.0,480019.99999999994,0.6568809632931961,5,PERDESAAN,MAKANAN
324541.0,501696.0,0.6468877567291746,5,PERDESAAN,MAKANAN
342791.0,501696.0,0.683264367266233,5,PERDESAAN,MAKANAN
303108.0,529729.0,0.5721944616964524,0,PERDESAANPERKOTAAN,MAKANAN
308586.0,529729.0,0.5825355983908753,0,PERDESAANPERKOTAAN,MAKANAN
317319.0,534461.0,0.5937177829626483,0,PERDESAANPERKOTAAN,MAKANAN
333794.0,534461.0,0.6245432314050978,0,PERDESAANPERKOTAAN,MAKANAN
71293.0,541711.0,0.1316070746209695,4,PERKOTAAN,NONMAKANAN
73066.0,541711.0,0.13488003751077604,4,PERKOTAAN,NONMAKANAN
75076.0,567968.9999999999,0.13218327056582313,4,PERKOTAAN,NONMAKANAN
75400.0,567968.9999999999,0.13275372423494944,4,PERKOTAAN,NONMAKANAN
55866.0,234180.0,0.23856008198821416,3,PERDESAAN,NONMAKANAN
58476.0,234180.0,0.24970535485523956,3,PERDESAAN,NONMAKANAN
59232.0,295510.0,0.20043991743088221,3,PERDESAAN,NONMAKANAN
59453.0,295510.0,0.20118777706338195,3,PERDESAAN,NONMAKANAN
61220.0,340889.0,0.1795892504598271,2,PERDESAANPERKOTAAN,NONMAKANAN
63539.0,340889.0,0.18639205137156084,2,PERDESAANPERKOTAAN,NONMAKANAN
64764.0,393591.0,0.16454644542177033,2,PERDESAANPERKOTAAN,NONMAKANAN
65196.0,393591.0,0.1656440314946226,2,PERDESAANPERKOTAAN,NONMAKANAN
77368.0,680550.0,0.11368451987363162,4,PERKOTAAN,NONMAKANAN
78933.0,680550.0,0.11598413048269782,4,PERKOTAAN,NONMAKANAN
80305.0,653909.0,0.12280760778640452,4,PERKOTAAN,NONMAKANAN
81220.0,653909.0,0.12420688505587169,4,PERKOTAAN,NONMAKANAN
61514.0,328112.00000000006,0.18747866582142683,3,PERDESAAN,NONMAKANAN
62173.0,328112.00000000006,0.189487126347101,3,PERDESAAN,NONMAKANAN
64790.0,363356.0,0.17830997699226103,3,PERDESAAN,NONMAKANAN
67246.0,363356.0,0.18506918834421338,3,PERDESAAN,NONMAKANAN
67265.0,456383.0,0.14738717261598264,2,PERDESAANPERKOTAAN,NONMAKANAN
68377.0,456383.0,0.14982372261894067,2,PERDESAANPERKOTAAN,NONMAKANAN
70788.0,475801.0,0.14877648428649792,2,PERDESAANPERKOTAAN,NONMAKANAN
73011.0,475801.0,0.15344860561453214,2,PERDESAANPERKOTAAN,NONMAKANAN
83130.0,754067.0,0.11024219333295317,4,PERKOTAAN,NONMAKANAN
91439.0,754067.0,0.12126110809782153,4,PERKOTAAN,NONMAKANAN
91971.0,811910.0000000001,0.11327733369462134,4,PERKOTAAN,NONMAKANAN
94014.0,811910.0000000001,0.11579362244583759,4,PERKOTAAN,NONMAKANAN
68899.0,400875.0,0.17187153102588087,3,PERDESAAN,NONMAKANAN
72832.0,400875.0,0.18168256937948238,3,PERDESAAN,NONMAKANAN
74252.99999999999,431686.0,0.17200696802768678,3,PERDESAAN,NONMAKANAN
75481.0,431686.0,0.1748516282668421,3,PERDESAAN,NONMAKANAN
74912.0,549905.0,0.1362271665105791,2,PERDESAANPERKOTAAN,NONMAKANAN
80678.0,549905.0,0.14671261399696311,2,PERDESAANPERKOTAAN,NONMAKANAN
81718.0,592212.0,0.13798774763091595,2,PERDESAANPERKOTAAN,NONMAKANAN
83441.0,592212.0,0.14089717871302845,2,PERDESAANPERKOTAAN,NONMAKANAN
97496.0,798884.0,0.12204024614337,4,PERKOTAAN,NONMAKANAN
102847.0,798884.0,0.12873833998427806,4,PERKOTAAN,NONMAKANAN
106014.99999999999,862767.0,0.12287790330413659,4,PERKOTAAN,NONMAKANAN
115590.0,862767.0,0.13397591702047018,4,PERKOTAAN,NONMAKANAN
78352.0,473763.0,0.16538226919366855,3,PERDESAAN,NONMAKANAN
83491.0,473763.0,0.1762294649434422,3,PERDESAAN,NONMAKANAN
85647.0,408531.0,0.20964626919376989,3,PERDESAAN,NONMAKANAN
89278.0,408531.0,0.21853421160205713,3,PERDESAAN,NONMAKANAN
86719.0,616060.0,0.14076388663441872,2,PERDESAANPERKOTAAN,NONMAKANAN
91919.0,616060.0,0.14920462292633835,2,PERDESAANPERKOTAAN,NONMAKANAN
94588.0,608535.0,0.15543559532319423,2,PERDESAANPERKOTAAN,NONMAKANAN
101167.0,608535.0,0.166246805853402,2,PERDESAANPERKOTAAN,NONMAKANAN
204476.0,367632.0,0.5561975018496758,1,PERKOTAAN,MAKANAN
212226.0,367632.0,0.5772783653218436,1,PERKOTAAN,MAKANAN
215503.0,413761.0,0.5208393251176404,1,PERKOTAAN,MAKANAN
220419.00000000003,413761.0,0.5327205802383501,1,PERKOTAAN,MAKANAN
209873.0,321635.0,0.6525191599172976,5,PERDESAAN,MAKANAN
221332.0,321635.0,0.6881465014690565,5,PERDESAAN,MAKANAN
230339.0,343144.0,0.6712604620800597,5,PERDESAAN,MAKANAN
233676.0,343144.0,0.6809852423472361,5,PERDESAAN,MAKANAN
208787.0,330890.0,0.63098612832059,0,PERDESAANPERKOTAAN,MAKANAN
219500.00000000003,330890.0,0.6633624467345643,0,PERDESAANPERKOTAAN,MAKANAN
227208.0,357586.0,0.6353940031209275,0,PERDESAANPERKOTAAN,MAKANAN
230959.99999999997,357586.0,0.6458865839266638,0,PERDESAANPERKOTAAN,MAKANAN
233411.0,442691.0,0.5272549024037082,1,PERKOTAAN,MAKANAN
255318.0,442691.0,0.5767408869843751,1,PERKOTAAN,MAKANAN
255642.0,505349.0,0.5058721794245166,1,PERKOTAAN,MAKANAN
259387.0,505349.0,0.5132828995407135,1,PERKOTAAN,MAKANAN
240903.0,381140.0,0.6320590859001941,5,PERDESAAN,MAKANAN
247744.0,381140.0,0.6500078711234717,5,PERDESAAN,MAKANAN
248042.0,411814.0,0.6023156085028678,5,PERDESAAN,MAKANAN
249420.0,411814.0,0.6056617793469867,5,PERDESAAN,MAKANAN
239358.0,393942.0,0.6075970574348508,0,PERDESAANPERKOTAAN,MAKANAN
249544.0,393942.0,0.6334536556142782,0,PERDESAANPERKOTAAN,MAKANAN
249788.0,433929.0,0.5756425590361557,0,PERDESAANPERKOTAAN,MAKANAN
251463.0,433929.0,0.5795026375282593,0,PERDESAANPERKOTAAN,MAKANAN
261198.0,523244.0,0.4991896705934516,1,PERKOTAAN,MAKANAN
266109.0,523244.0,0.5085753491678834,1,PERKOTAAN,MAKANAN
277068.0,526948.9999999999,0.525796614093584,1,PERKOTAAN,MAKANAN
278234.0,526948.9999999999,0.5280093519486706,1,PERKOTAAN,MAKANAN
252528.0,421338.0,0.599347792033949,5,PERDESAAN,MAKANAN
262158.0,421338.0,0.6222035515429418,5,PERDESAAN,MAKANAN
268940.0,435461.0,0.6175983612768996,5,PERDESAAN,MAKANAN
270167.0,435461.0,0.6204160648140706,5,PERDESAAN,MAKANAN
254518.0,445426.0,0.5714035552482343,0,PERDESAANPERKOTAAN,MAKANAN
262966.0,445426.0,0.5903696685869257,0,PERDESAANPERKOTAAN,MAKANAN
270655.0,457059.0,0.5921664380309763,0,PERDESAANPERKOTAAN,MAKANAN
271458.0,457059.0,0.5939233228095279,0,PERDESAANPERKOTAAN,MAKANAN
286970.0,500119.99999999994,0.5738022874510118,1,PERKOTAAN,MAKANAN
299813.0,500119.99999999994,0.5994821242901703,1,PERKOTAAN,MAKANAN
317189.0,567136.0,0.5592820769621396,1,PERKOTAAN,MAKANAN
334024.0,567136.0,0.5889663149579643,1,PERKOTAAN,MAKANAN
278145.0,440991.0,0.6307271576970959,5,PERDESAAN,MAKANAN
297024.0,440991.0,0.6735375551882011,5,PERDESAAN,MAKANAN
313544.0,472670.99999999994,0.6633451174284015,5,PERDESAAN,MAKANAN
327816.0,472670.99999999994,0.6935394809497515,5,PERDESAAN,MAKANAN
279747.0,453030.0,0.6175021521753526,0,PERDESAANPERKOTAAN,MAKANAN
297545.00000000006,453030.0,0.6567887336379489,0,PERDESAANPERKOTAAN,MAKANAN
314220.99999999994,491876.00000000006,0.6388215729167513,0,PERDESAANPERKOTAAN,MAKANAN
329203.0,491876.00000000006,0.6692804690613081,0,PERDESAANPERKOTAAN,MAKANAN
52529.0,369746.0,0.14206779789368917,4,PERKOTAAN,NONMAKANAN
56854.0,369746.0,0.15376501706576948,4,PERKOTAAN,NONMAKANAN
57721.0,434140.0,0.13295480720504907,4,PERKOTAAN,NONMAKANAN
59698.0,434140.0,0.13750863776661906,4,PERKOTAAN,NONMAKANAN
53237.0,263154.0,0.20230359409319257,3,PERDESAAN,NONMAKANAN
58262.0,263154.0,0.2213988767033752,3,PERDESAAN,NONMAKANAN
60001.0,301160.0,0.19923296586532077,3,PERDESAAN,NONMAKANAN
62063.00000000001,301160.0,0.20607982467791208,3,PERDESAAN,NONMAKANAN
53095.0,284601.0,0.1865594288143752,2,PERDESAANPERKOTAAN,NONMAKANAN
57979.0,284601.0,0.20372029613388568,2,PERDESAANPERKOTAAN,NONMAKANAN
59632.00000000001,328356.0,0.18160776717952465,2,PERDESAANPERKOTAAN,NONMAKANAN
61558.0,328356.0,0.18747335209345953,2,PERDESAANPERKOTAAN,NONMAKANAN
61766.0,492845.9999999999,0.12532515227880514,4,PERKOTAAN,NONMAKANAN
63058.0,492845.9999999999,0.12794666082305628,4,PERKOTAAN,NONMAKANAN
65681.0,560623.9999999999,0.11715695368018493,4,PERKOTAAN,NONMAKANAN
67038.0,560623.9999999999,0.11957747081823111,4,PERKOTAAN,NONMAKANAN
63945.99999999999,285572.0,0.22392251341167901,3,PERDESAAN,NONMAKANAN
67392.0,285572.0,0.2359895227823456,3,PERDESAAN,NONMAKANAN
70469.0,331560.0,0.21253770056701654,3,PERDESAAN,NONMAKANAN
74140.0,331560.0,0.22360960308843045,3,PERDESAAN,NONMAKANAN
63493.0,328683.0,0.1931739700562548,2,PERDESAANPERKOTAAN,NONMAKANAN
66374.0,328683.0,0.2019392545400888,2,PERDESAANPERKOTAAN,NONMAKANAN
69333.0,385717.0,0.1797509573080782,2,PERDESAANPERKOTAAN,NONMAKANAN
72578.0,385717.0,0.1881638610691258,2,PERDESAANPERKOTAAN,NONMAKANAN
67608.0,601146.0,0.11246519148426505,4,PERKOTAAN,NONMAKANAN
74540.0,601146.0,0.1239965000182984,4,PERKOTAAN,NONMAKANAN
77925.0,658711.0,0.1182992237870629,4,PERKOTAAN,NONMAKANAN
78733.0,658711.0,0.11952586187265736,4,PERKOTAAN,NONMAKANAN
75486.0,331956.0,0.22739760691175942,3,PERDESAAN,NONMAKANAN
77679.0,331956.0,0.23400390413187291,3,PERDESAAN,NONMAKANAN
80755.0,368095.0,0.21938629973240603,3,PERDESAAN,NONMAKANAN
82102.0,368095.0,0.22304568114209647,3,PERDESAAN,NONMAKANAN
73626.0,395586.0,0.18611882119185208,2,PERDESAANPERKOTAAN,NONMAKANAN
76976.0,395586.0,0.1945872705303019,2,PERDESAANPERKOTAAN,NONMAKANAN
80088.0,436701.0,0.18339321412133244,2,PERDESAANPERKOTAAN,NONMAKANAN
81415.99999999999,436701.0,0.18643419639524525,2,PERDESAANPERKOTAAN,NONMAKANAN
81929.0,637081.0,0.1286006018073055,4,PERKOTAAN,NONMAKANAN
82480.00000000001,637081.0,0.12946548398084387,4,PERKOTAAN,NONMAKANAN
87516.0,733418.0,0.11932622324513441,4,PERKOTAAN,NONMAKANAN
94951.0,733418.0,0.1294636891922478,4,PERKOTAAN,NONMAKANAN
85163.0,388794.0,0.21904401816900468,3,PERDESAAN,NONMAKANAN
87574.0,388794.0,0.22524524555420097,3,PERDESAAN,NONMAKANAN
91833.00000000001,395286.0,0.2323203958652722,3,PERDESAAN,NONMAKANAN
98484.0,395286.0,0.24914618782349995,3,PERDESAAN,NONMAKANAN
84504.0,439348.99999999994,0.192339119925162,2,PERDESAANPERKOTAAN,NONMAKANAN
86540.0,439348.99999999994,0.1969732490571277,2,PERDESAANPERKOTAAN,NONMAKANAN
90966.0,464029.0,0.19603516159550374,2,PERDESAANPERKOTAAN,NONMAKANAN
97774.0,464029.0,0.21070665842005565,2,PERDESAANPERKOTAAN,NONMAKANAN
293811.0,486374.0,0.604084511096399,1,PERKOTAAN,MAKANAN
294604.0,486374.0,0.6057149436441915,1,PERKOTAAN,MAKANAN
301282.0,511197.99999999994,0.5893645906282888,1,PERKOTAAN,MAKANAN
309375.0,511197.99999999994,0.6051960297184261,1,PERKOTAAN,MAKANAN
315018.0,378946.0,0.8313005019184792,5,PERDESAAN,MAKANAN
320259.0,378946.0,0.8451309685284975,5,PERDESAAN,MAKANAN
327734.0,378718.0,0.8653774048236419,5,PERDESAAN,MAKANAN
333547.0,378718.0,0.8807265564351312,5,PERDESAAN,MAKANAN
306768.0,420732.0,0.7291292319100996,0,PERDESAANPERKOTAAN,MAKANAN
310278.0,420732.0,0.7374718348022019,0,PERDESAANPERKOTAAN,MAKANAN
318165.0,431484.00000000006,0.7373738076035264,0,PERDESAANPERKOTAAN,MAKANAN
324381.0,431484.00000000006,0.7517799037739522,0,PERDESAANPERKOTAAN,MAKANAN
319133.0,556649.0,0.5733110092715518,1,PERKOTAAN,MAKANAN
341556.0,556649.0,0.6135931260093883,1,PERKOTAAN,MAKANAN
342923.0,623805.0,0.5497278797059979,1,PERKOTAAN,MAKANAN
356494.99999999994,623805.0,0.5714846787056853,1,PERKOTAAN,MAKANAN
342515.0,435864.0,0.7858299836646293,5,PERDESAAN,MAKANAN
347373.0,435864.0,0.7969756621331424,5,PERDESAAN,MAKANAN
351733.0,396588.0,0.8868977377026032,5,PERDESAAN,MAKANAN
364361.0,396588.0,0.918739346626726,5,PERDESAAN,MAKANAN
333356.0,485031.99999999994,0.6872866120173514,0,PERDESAANPERKOTAAN,MAKANAN
345090.0,485031.99999999994,0.7114788302627455,0,PERDESAANPERKOTAAN,MAKANAN
348099.0,491426.0,0.7083446948268916,0,PERDESAANPERKOTAAN,MAKANAN
361160.0,491426.0,0.7349224501756114,0,PERDESAANPERKOTAAN,MAKANAN
380992.0,601811.0,0.6330758327780649,1,PERKOTAAN,MAKANAN
399149.0,601811.0,0.6632464345118317,1,PERKOTAAN,MAKANAN
407169.0,620871.0,0.6558028962538112,1,PERKOTAAN,MAKANAN
423607.99999999994,620871.0,0.6822802160191086,1,PERKOTAAN,MAKANAN
388514.0,434336.0,0.8945010314595152,5,PERDESAAN,MAKANAN
424033.0,434336.0,0.9762787335150667,5,PERDESAAN,MAKANAN
428902.0,462677.99999999994,0.9269989063668469,5,PERDESAAN,MAKANAN
433906.0,462677.99999999994,0.9378142033984759,5,PERDESAAN,MAKANAN
385303.0,507217.9999999999,0.7596398392801518,0,PERDESAANPERKOTAAN,MAKANAN
414480.0,507217.9999999999,0.8171634287426708,0,PERDESAANPERKOTAAN,MAKANAN
419777.99999999994,532135.0,0.7888562112997641,0,PERDESAANPERKOTAAN,MAKANAN
429678.0,532135.0,0.8074605128397869,0,PERDESAANPERKOTAAN,MAKANAN
431414.0,642907.0,0.6710364018435014,1,PERKOTAAN,MAKANAN
441674.00000000006,642907.0,0.6869951641528246,1,PERKOTAAN,MAKANAN
460569.0,678816.0,0.6784887215386791,1,PERKOTAAN,MAKANAN
495440.0,678816.0,0.729859048696554,1,PERKOTAAN,MAKANAN
440977.0,452658.99999999994,0.974192493687301,5,PERDESAAN,MAKANAN
457656.0,452658.99999999994,1.011039214949885,5,PERDESAAN,MAKANAN
473778.0,523226.99999999994,0.9054922624405851,5,PERDESAAN,MAKANAN
497638.0,523226.99999999994,0.9510938846810274,5,PERDESAAN,MAKANAN
436876.00000000006,536326.0,0.8145717343555972,0,PERDESAANPERKOTAAN,MAKANAN
450442.0,536326.0,0.8398660516178593,0,PERDESAANPERKOTAAN,MAKANAN
468335.0,589485.0,0.7944816237902576,0,PERDESAANPERKOTAAN,MAKANAN
496691.0,589485.0,0.8425846289557835,0,PERDESAANPERKOTAAN,MAKANAN
106536.0,511825.0,0.2081492697699409,4,PERKOTAAN,NONMAKANAN
110325.0,511825.0,0.2155521906901773,4,PERKOTAAN,NONMAKANAN
111698.00000000001,584709.0000000001,0.1910317782007802,4,PERKOTAAN,NONMAKANAN
115413.0,584709.0000000001,0.1973853660538832,4,PERKOTAAN,NONMAKANAN
84158.0,285648.0,0.29462135215369967,3,PERDESAAN,NONMAKANAN
85243.0,285648.0,0.2984197333781437,3,PERDESAAN,NONMAKANAN
87443.0,302036.0,0.28951184626998105,3,PERDESAAN,NONMAKANAN
90151.0,302036.0,0.2984776649141162,3,PERDESAAN,NONMAKANAN
92864.0,373623.00000000006,0.24855000896625742,2,PERDESAANPERKOTAAN,NONMAKANAN
95001.0,373623.00000000006,0.25426967825856545,2,PERDESAANPERKOTAAN,NONMAKANAN
96137.0,414623.0,0.23186605663458126,2,PERDESAANPERKOTAAN,NONMAKANAN
100275.0,414623.0,0.24184620727745446,2,PERDESAANPERKOTAAN,NONMAKANAN
118510.0,586860.0,0.20193913369457792,4,PERKOTAAN,NONMAKANAN
119996.0,586860.0,0.20447125379136422,4,PERKOTAAN,NONMAKANAN
124804.00000000003,685306.0,0.18211426720326393,4,PERKOTAAN,NONMAKANAN
127820.0,685306.0,0.18651522093780004,4,PERKOTAAN,NONMAKANAN
93271.0,303463.0,0.3073554271855218,3,PERDESAAN,NONMAKANAN
96192.0,303463.0,0.3169809828545819,3,PERDESAAN,NONMAKANAN
96604.0,323323.0,0.2987848065247446,3,PERDESAAN,NONMAKANAN
102147.0,323323.0,0.3159286533899537,3,PERDESAAN,NONMAKANAN
103508.0,418826.0,0.24713842980139725,2,PERDESAANPERKOTAAN,NONMAKANAN
106124.0,418826.0,0.25338446037256523,2,PERDESAANPERKOTAAN,NONMAKANAN
108357.0,474411.0,0.22840321999279106,2,PERDESAANPERKOTAAN,NONMAKANAN
113012.0,474411.0,0.23821538707997916,2,PERDESAANPERKOTAAN,NONMAKANAN
139398.0,688358.0,0.20250799729210672,4,PERKOTAAN,NONMAKANAN
146707.0,688358.0,0.2131260187286267,4,PERKOTAAN,NONMAKANAN
151053.0,755607.0,0.1999094767518035,4,PERKOTAAN,NONMAKANAN
160453.0,755607.0,0.21234980618231436,4,PERKOTAAN,NONMAKANAN
111187.0,346058.0,0.32129585214039263,3,PERDESAAN,NONMAKANAN
118574.0,346058.0,0.34264198486958836,3,PERDESAAN,NONMAKANAN
123188.0,392248.0,0.31405641328955153,3,PERDESAAN,NONMAKANAN
132591.0,392248.0,0.33802849217841774,3,PERDESAAN,NONMAKANAN
123475.00000000001,495019.99999999994,0.24943436628823082,2,PERDESAANPERKOTAAN,NONMAKANAN
130898.00000000001,495019.99999999994,0.26442972001131265,2,PERDESAANPERKOTAAN,NONMAKANAN
135419.00000000003,551786.0,0.24541941984754959,2,PERDESAANPERKOTAAN,NONMAKANAN
144007.00000000003,551786.0,0.2609834247335018,2,PERDESAANPERKOTAAN,NONMAKANAN
165150.0,803427.0,0.20555694543499284,4,PERKOTAAN,NONMAKANAN
171643.0,803427.0,0.2136385757511261,4,PERKOTAAN,NONMAKANAN
178780.0,787907.0,0.22690495198037333,4,PERKOTAAN,NONMAKANAN
187267.0,787907.0,0.23767652781356177,4,PERKOTAAN,NONMAKANAN
139669.00000000003,398215.0,0.35073766683826574,3,PERDESAAN,NONMAKANAN
142688.0,398215.0,0.35831899853094434,3,PERDESAAN,NONMAKANAN
151424.0,426391.0,0.35512944691609344,3,PERDESAAN,NONMAKANAN
166486.0,426391.0,0.39045383228070013,3,PERDESAAN,NONMAKANAN
150854.0,576419.0,0.26170893048286054,2,PERDESAANPERKOTAAN,NONMAKANAN
155467.0,576419.0,0.2697117895142249,2,PERDESAANPERKOTAAN,NONMAKANAN
162991.0,580343.0,0.28085287493775235,2,PERDESAANPERKOTAAN,NONMAKANAN
175765.0,580343.0,0.3028639959472243,2,PERDESAANPERKOTAAN,NONMAKANAN
279379.0,465188.0,0.6005722417603205,1,PERKOTAAN,MAKANAN
292989.0,465188.0,0.6298292303326827,1,PERKOTAAN,MAKANAN
301209.0,466433.99999999994,0.6457698195243057,1,PERKOTAAN,MAKANAN
311558.0,466433.99999999994,0.6679573101446292,1,PERKOTAAN,MAKANAN
273858.0,404776.0,0.6765667924975789,5,PERDESAAN,MAKANAN
289208.0,404776.0,0.7144890013241891,5,PERDESAAN,MAKANAN
298037.0,394030.0,0.7563814937948887,5,PERDESAAN,MAKANAN
301999.0,394030.0,0.7664365657437251,5,PERDESAAN,MAKANAN
275361.0,421216.0,0.6537287282534376,0,PERDESAANPERKOTAAN,MAKANAN
290237.0,421216.0,0.6890455253361696,0,PERDESAANPERKOTAAN,MAKANAN
295078.0,413580.0,0.7134726050582717,0,PERDESAANPERKOTAAN,MAKANAN
304466.0,413580.0,0.7361719618937086,0,PERDESAANPERKOTAAN,MAKANAN
315481.0,597199.0,0.5282677968315419,1,PERKOTAAN,MAKANAN
318011.0,597199.0,0.5325042406300078,1,PERKOTAAN,MAKANAN
330654.0,630536.0,0.5244014616136112,1,PERKOTAAN,MAKANAN
331690.00000000006,630536.0,0.5260445081644822,1,PERKOTAAN,MAKANAN
303436.0,444612.0,0.6824737074123055,5,PERDESAAN,MAKANAN
307493.0,444612.0,0.6915985173589557,5,PERDESAAN,MAKANAN
320771.0,451617.0,0.7102721996736172,5,PERDESAAN,MAKANAN
329212.00000000006,451617.0,0.7289628158373135,5,PERDESAAN,MAKANAN
306642.00000000006,486734.0,0.6299991371056881,0,PERDESAANPERKOTAAN,MAKANAN
310354.0,486734.0,0.6376254792145196,0,PERDESAANPERKOTAAN,MAKANAN
